timestamp,latitude,longitude,noise_db,is_anomaly
2/28/2023 12:00,49.17880133,9.187776586,49.11,0
3/1/2023 12:00,49.17880133,9.187776586,65.43,0
3/2/2023 12:00,49.17880133,9.187776586,58.42,0
3/3/2023 12:00,49.17880133,9.187776586,63.1,0
3/4/2023 12:00,49.17880133,9.187776586,56.09,0
3/5/2023 12:00,49.17880133,9.187776586,46.08,0
3/6/2023 12:00,49.17880133,9.187776586,40.21,0
3/7/2023 12:00,49.17880133,9.187776586,57.69,0
3/8/2023 12:00,49.17880133,9.187776586,59.05,0
3/9/2023 12:00,49.17880133,9.187776586,58.41,0
3/10/2023 12:00,49.17880133,9.187776586,50.36,0
3/11/2023 12:00,49.17880133,9.187776586,47.28,0
3/12/2023 12:00,49.17880133,9.187776586,53.6,0
3/13/2023 12:00,49.17880133,9.187776586,52.49,0
3/14/2023 12:00,49.17880133,9.187776586,62.15,0
3/15/2023 12:00,49.17880133,9.187776586,53.56,0
3/16/2023 12:00,49.17880133,9.187776586,72.44,0
3/17/2023 12:00,49.17880133,9.187776586,67.24,0
3/18/2023 12:00,49.17880133,9.187776586,57.16,0
3/19/2023 12:00,49.17880133,9.187776586,51.32,0
3/20/2023 12:00,49.17880133,9.187776586,63.89,0
3/21/2023 12:00,49.17880133,9.187776586,53.61,0
3/22/2023 12:00,49.17880133,9.187776586,54.94,0
3/23/2023 12:00,49.17880133,9.187776586,59.68,0
3/24/2023 12:00,49.17880133,9.187776586,79.02,0
3/25/2023 12:00,49.17880133,9.187776586,59.9,0
3/26/2023 12:00,49.17880133,9.187776586,68.07,0
3/27/2023 12:00,49.17880133,9.187776586,50.44,0
3/28/2023 12:00,49.17880133,9.187776586,42.86,0
3/29/2023 12:00,49.17880133,9.187776586,61.15,0
3/30/2023 12:00,49.17880133,9.187776586,66.51,0
3/31/2023 12:00,49.17880133,9.187776586,52.51,0
4/1/2023 12:00,49.17880133,9.187776586,40,0
4/2/2023 12:00,49.17880133,9.187776586,63.4,0
4/3/2023 12:00,49.17880133,9.187776586,69.47,0
4/4/2023 12:00,49.17880133,9.187776586,66.83,0
4/5/2023 12:00,49.17880133,9.187776586,80.26,0
4/6/2023 12:00,49.17880133,9.187776586,66.4,0
4/7/2023 12:00,49.17880133,9.187776586,47.14,0
4/8/2023 12:00,49.17880133,9.187776586,63.34,0
4/9/2023 12:00,49.17880133,9.187776586,72.91,0
4/10/2023 12:00,49.17880133,9.187776586,59.21,0
4/11/2023 12:00,49.17880133,9.187776586,67.96,0
4/12/2023 12:00,49.17880133,9.187776586,61.4,0
4/13/2023 12:00,49.17880133,9.187776586,47.23,0
4/14/2023 12:00,49.17880133,9.187776586,53.76,0
4/15/2023 12:00,49.17880133,9.187776586,52.99,0
4/16/2023 12:00,49.17880133,9.187776586,66.77,0
4/17/2023 12:00,49.17880133,9.187776586,63.74,0
4/18/2023 12:00,49.17880133,9.187776586,52.25,0
4/19/2023 12:00,49.17880133,9.187776586,41.42,0
4/20/2023 12:00,49.17880133,9.187776586,45.98,1
4/21/2023 12:00,49.17880133,9.187776586,55.22,0
4/22/2023 12:00,49.17880133,9.187776586,73.85,0
4/23/2023 12:00,49.17880133,9.187776586,46.53,0
4/24/2023 12:00,49.17880133,9.187776586,40,0
4/25/2023 12:00,49.17880133,9.187776586,40,0
4/26/2023 12:00,49.17880133,9.187776586,59.95,0
4/27/2023 12:00,49.17880133,9.187776586,66.97,0
4/28/2023 12:00,49.17880133,9.187776586,56.34,0
4/29/2023 12:00,49.17880133,9.187776586,,1
4/30/2023 12:00,49.17880133,9.187776586,48.61,0
5/1/2023 12:00,49.17880133,9.187776586,68.12,0
5/2/2023 12:00,49.17880133,9.187776586,59.81,0
5/3/2023 12:00,49.17880133,9.187776586,53.28,0
5/4/2023 12:00,49.17880133,9.187776586,52.83,0
5/5/2023 12:00,49.17880133,9.187776586,47.54,0
5/6/2023 12:00,49.17880133,9.187776586,62.13,0
5/7/2023 12:00,49.17880133,9.187776586,48.05,0
5/8/2023 12:00,49.17880133,9.187776586,48.18,0
5/9/2023 12:00,49.17880133,9.187776586,67.7,0
5/10/2023 12:00,49.17880133,9.187776586,52.94,0
5/11/2023 12:00,49.17880133,9.187776586,53.2,0
5/12/2023 12:00,49.17880133,9.187776586,40,0
5/13/2023 12:00,49.17880133,9.187776586,54.47,0
5/14/2023 12:00,49.17880133,9.187776586,46.1,0
5/15/2023 12:00,49.17880133,9.187776586,46.91,0
5/16/2023 12:00,49.17880133,9.187776586,55.52,0
5/17/2023 12:00,49.17880133,9.187776586,56.73,0
5/18/2023 12:00,49.17880133,9.187776586,69.93,0
5/19/2023 12:00,49.17880133,9.187776586,54.93,0
5/20/2023 12:00,49.17880133,9.187776586,,1
5/21/2023 12:00,49.17880133,9.187776586,41.68,0
5/22/2023 12:00,49.17880133,9.187776586,62.07,0
5/23/2023 12:00,49.17880133,9.187776586,58.62,0
5/24/2023 12:00,49.17880133,9.187776586,61.24,0
5/25/2023 12:00,49.17880133,9.187776586,56.48,0
5/26/2023 12:00,49.17880133,9.187776586,57.34,0
5/27/2023 12:00,49.17880133,9.187776586,55.65,0
5/28/2023 12:00,49.17880133,9.187776586,50.96,0
5/29/2023 12:00,49.17880133,9.187776586,63.46,0
5/30/2023 12:00,49.17880133,9.187776586,42.82,0
5/31/2023 12:00,49.17880133,9.187776586,59.68,0
6/1/2023 12:00,49.17880133,9.187776586,61.99,0
6/2/2023 12:00,49.17880133,9.187776586,40,0
6/3/2023 12:00,49.17880133,9.187776586,65.64,0
6/4/2023 12:00,49.17880133,9.187776586,57.91,0
6/5/2023 12:00,49.17880133,9.187776586,58.15,0
6/6/2023 12:00,49.17880133,9.187776586,61.56,0
6/7/2023 12:00,49.17880133,9.187776586,66.85,0
6/8/2023 12:00,49.17880133,9.187776586,40,0
6/9/2023 12:00,49.17880133,9.187776586,45.74,0
6/10/2023 12:00,49.17880133,9.187776586,48.74,0
6/11/2023 12:00,49.17880133,9.187776586,56.23,0
6/12/2023 12:00,49.17880133,9.187776586,62.15,0
6/13/2023 12:00,49.17880133,9.187776586,62.11,0
6/14/2023 12:00,49.17880133,9.187776586,50.97,0
6/15/2023 12:00,49.17880133,9.187776586,54.78,0
6/16/2023 12:00,49.17880133,9.187776586,40.62,0
6/17/2023 12:00,49.17880133,9.187776586,58.97,0
6/18/2023 12:00,49.17880133,9.187776586,54.6,0
6/19/2023 12:00,49.17880133,9.187776586,52.33,0
6/20/2023 12:00,49.17880133,9.187776586,45.53,0
6/21/2023 12:00,49.17880133,9.187776586,58.35,0
6/22/2023 12:00,49.17880133,9.187776586,46.71,0
6/23/2023 12:00,49.17880133,9.187776586,44.67,0
6/24/2023 12:00,49.17880133,9.187776586,56.12,0
6/25/2023 12:00,49.17880133,9.187776586,61.51,0
6/26/2023 12:00,49.17880133,9.187776586,69.14,0
6/27/2023 12:00,49.17880133,9.187776586,55.94,0
6/28/2023 12:00,49.17880133,9.187776586,49.86,0
6/29/2023 12:00,49.17880133,9.187776586,45.89,0
6/30/2023 12:00,49.17880133,9.187776586,52.93,0
7/1/2023 12:00,49.17880133,9.187776586,48.52,0
7/2/2023 12:00,49.17880133,9.187776586,58.97,0
7/3/2023 12:00,49.17880133,9.187776586,56.02,0
7/4/2023 12:00,49.17880133,9.187776586,44,0
7/5/2023 12:00,49.17880133,9.187776586,57.16,0
7/6/2023 12:00,49.17880133,9.187776586,51.45,0
7/7/2023 12:00,49.17880133,9.187776586,57.5,0
7/8/2023 12:00,49.17880133,9.187776586,40,0
7/9/2023 12:00,49.17880133,9.187776586,56.58,0
7/10/2023 12:00,49.17880133,9.187776586,40.66,0
7/11/2023 12:00,49.17880133,9.187776586,54.72,0
7/12/2023 12:00,49.17880133,9.187776586,43.02,0
7/13/2023 12:00,49.17880133,9.187776586,43.68,0
7/14/2023 12:00,49.17880133,9.187776586,53.6,0
7/15/2023 12:00,49.17880133,9.187776586,42.88,0
7/16/2023 12:00,49.17880133,9.187776586,40,0
7/17/2023 12:00,49.17880133,9.187776586,57.75,0
7/18/2023 12:00,49.17880133,9.187776586,54.82,0
7/19/2023 12:00,49.17880133,9.187776586,46.86,0
7/20/2023 12:00,49.17880133,9.187776586,44.38,0
7/21/2023 12:00,49.17880133,9.187776586,58.25,0
7/22/2023 12:00,49.17880133,9.187776586,46.39,0
7/23/2023 12:00,49.17880133,9.187776586,50.89,0
7/24/2023 12:00,49.17880133,9.187776586,54.42,0
7/25/2023 12:00,49.17880133,9.187776586,60.53,0
7/26/2023 12:00,49.17880133,9.187776586,69.44,0
7/27/2023 12:00,49.17880133,9.187776586,46.45,0
7/28/2023 12:00,49.17880133,9.187776586,44.4,0
7/29/2023 12:00,49.17880133,9.187776586,40,0
7/30/2023 12:00,49.17880133,9.187776586,49.6,0
7/31/2023 12:00,49.17880133,9.187776586,46.48,0
8/1/2023 12:00,49.17880133,9.187776586,40,0
8/2/2023 12:00,49.17880133,9.187776586,45.44,0
8/3/2023 12:00,49.17880133,9.187776586,51.46,0
8/4/2023 12:00,49.17880133,9.187776586,43.45,0
8/5/2023 12:00,49.17880133,9.187776586,40,0
8/6/2023 12:00,49.17880133,9.187776586,40,0
8/7/2023 12:00,49.17880133,9.187776586,52.35,0
8/8/2023 12:00,49.17880133,9.187776586,40,0
8/9/2023 12:00,49.17880133,9.187776586,56.6,0
8/10/2023 12:00,49.17880133,9.187776586,46.9,0
8/11/2023 12:00,49.17880133,9.187776586,66.79,0
8/12/2023 12:00,49.17880133,9.187776586,44.85,0
8/13/2023 12:00,49.17880133,9.187776586,56.91,0
8/14/2023 12:00,49.17880133,9.187776586,44.94,0
8/15/2023 12:00,49.17880133,9.187776586,52.58,0
8/16/2023 12:00,49.17880133,9.187776586,,1
8/17/2023 12:00,49.17880133,9.187776586,42.65,0
8/18/2023 12:00,49.17880133,9.187776586,42.98,0
8/19/2023 12:00,49.17880133,9.187776586,49.22,0
8/20/2023 12:00,49.17880133,9.187776586,63.67,0
8/21/2023 12:00,49.17880133,9.187776586,40.4,0
8/22/2023 12:00,49.17880133,9.187776586,55.63,0
8/23/2023 12:00,49.17880133,9.187776586,50.74,0
8/24/2023 12:00,49.17880133,9.187776586,64.9,1
8/25/2023 12:00,49.17880133,9.187776586,40.15,0
8/26/2023 12:00,49.17880133,9.187776586,43.67,0
8/27/2023 12:00,49.17880133,9.187776586,44.35,0
8/28/2023 12:00,49.17880133,9.187776586,55.45,0
8/29/2023 12:00,49.17880133,9.187776586,40,0
8/30/2023 12:00,49.17880133,9.187776586,56.21,0
