timestamp,latitude,longitude,temperature_degC,humidity_percent,wind_speed_ms,rain_mm,solar_radiation_wm2
10/6/2022 12:00,49.17380202,9.212031716,-0.61,58.85,0,0,347.34
10/7/2022 12:00,49.17380202,9.212031716,1.48,59.49,1.06,0,420.84
10/8/2022 12:00,49.17380202,9.212031716,0.46,51.19,1.28,0,299.14
10/9/2022 12:00,49.17380202,9.212031716,1.52,65.14,2.07,0,402.77
10/10/2022 12:00,49.17380202,9.212031716,0.32,67.34,1.59,0.37,438
10/11/2022 12:00,49.17380202,9.212031716,1.04,70.11,0,0,377.57
10/12/2022 12:00,49.17380202,9.212031716,0.95,59.97,0,0,413.97
10/13/2022 12:00,49.17380202,9.212031716,1.28,63,0.43,0,259.74
10/14/2022 12:00,49.17380202,9.212031716,-0.37,52.6,0,0,386.7
10/15/2022 12:00,49.17380202,9.212031716,2.74,63.52,1.71,0,360.97
10/16/2022 12:00,49.17380202,9.212031716,2.23,63.89,0.47,,397.11
10/17/2022 12:00,49.17380202,9.212031716,1.82,57.33,0.58,0,277.94
10/18/2022 12:00,49.17380202,9.212031716,1.38,52.04,1.97,0,387.88
10/19/2022 12:00,49.17380202,9.212031716,-0.31,54.16,1.75,0,356.46
10/20/2022 12:00,49.17380202,9.212031716,-0.95,63.98,0,0,271.69
10/21/2022 12:00,49.17380202,9.212031716,0.43,67.53,2.25,0.68,303.6
10/22/2022 12:00,49.17380202,9.212031716,1.27,60.49,0,0.23,332.72
10/23/2022 12:00,49.17380202,9.212031716,3.98,67.33,1.93,0,356.92
10/24/2022 12:00,49.17380202,9.212031716,1.81,65.36,2.99,0.22,481.2
10/25/2022 12:00,49.17380202,9.212031716,3.25,69.66,0.05,0,382.05
10/26/2022 12:00,49.17380202,9.212031716,-1.32,59.51,0.64,0,287.85
10/27/2022 12:00,49.17380202,9.212031716,5.03,61,2.55,0,381.77
10/28/2022 12:00,49.17380202,9.212031716,1.23,56.57,0.82,0,334.91
10/29/2022 12:00,49.17380202,9.212031716,3.22,62.73,0.53,0,377.47
10/30/2022 12:00,49.17380202,9.212031716,0.38,65.95,2.44,2.1,452.85
10/31/2022 12:00,49.17380202,9.212031716,4.17,59.51,0,0.2,472.57
11/1/2022 12:00,49.17380202,9.212031716,5.27,64.2,2.16,0,362.78
11/2/2022 12:00,49.17380202,9.212031716,2.04,69.65,2.31,0,427.24
11/3/2022 12:00,49.17380202,9.212031716,5.55,63.86,0,0,389.03
11/4/2022 12:00,49.17380202,9.212031716,1.03,68.64,3.93,1.44,382.76
11/5/2022 12:00,49.17380202,9.212031716,3.14,63.01,0,0,392.36
11/6/2022 12:00,49.17380202,9.212031716,3.17,59.05,1.72,0,435.12
11/7/2022 12:00,49.17380202,9.212031716,3.22,66.83,1.16,0,425.58
11/8/2022 12:00,49.17380202,9.212031716,0.95,58.08,1.91,0,381.2
11/9/2022 12:00,49.17380202,9.212031716,7.52,65.88,3.45,0,402.18
11/10/2022 12:00,49.17380202,9.212031716,-1.93,62.42,0.64,0.01,410.82
11/11/2022 12:00,49.17380202,9.212031716,3.55,68.36,1.73,0,365.52
11/12/2022 12:00,49.17380202,9.212031716,0.31,60.16,0,0,369.02
11/13/2022 12:00,49.17380202,9.212031716,5.35,59.45,3.52,0,489.24
11/14/2022 12:00,49.17380202,9.212031716,4.16,65.86,0,0,392.59
11/15/2022 12:00,49.17380202,9.212031716,2.99,61.04,0.33,0,352.74
11/16/2022 12:00,49.17380202,9.212031716,7.63,74.59,0,0,446.61
11/17/2022 12:00,49.17380202,9.212031716,7.63,61.71,0.76,0,420.86
11/18/2022 12:00,49.17380202,9.212031716,1.72,62.27,0,0,376.23
11/19/2022 12:00,49.17380202,9.212031716,9.3,59.94,1.98,0,395.53
11/20/2022 12:00,49.17380202,9.212031716,4.98,61.72,3,0,431.21
11/21/2022 12:00,49.17380202,9.212031716,3.89,63.52,1.5,0,491.23
11/22/2022 12:00,49.17380202,9.212031716,4.69,63.59,0.84,0,492.56
11/23/2022 12:00,49.17380202,9.212031716,5.68,54.63,1.53,0,476.54
11/24/2022 12:00,49.17380202,9.212031716,5.67,68.94,0,0,535.56
11/25/2022 12:00,49.17380202,9.212031716,5.37,73.04,2.2,0,455.37
11/26/2022 12:00,49.17380202,9.212031716,5.73,58.91,4.07,0,567.16
11/27/2022 12:00,49.17380202,9.212031716,6.41,63.45,2.26,0.18,538.94
11/28/2022 12:00,49.17380202,9.212031716,6.72,71.65,1.59,0,463.13
11/29/2022 12:00,49.17380202,9.212031716,5.08,69.29,0,0,495.47
11/30/2022 12:00,49.17380202,9.212031716,8.07,60.74,0,0,456.99
12/1/2022 12:00,49.17380202,9.212031716,5.15,59.26,1.48,0,540.96
12/2/2022 12:00,49.17380202,9.212031716,4.62,66.97,3.57,0,508.53
12/3/2022 12:00,49.17380202,9.212031716,6.37,69.64,0.42,0,466.57
12/4/2022 12:00,49.17380202,9.212031716,6.84,63.88,0.22,0,511.24
12/5/2022 12:00,49.17380202,9.212031716,6.56,70.8,2.49,0,520.71
12/6/2022 12:00,49.17380202,9.212031716,6.82,58.17,1.41,0,562.65
12/7/2022 12:00,49.17380202,9.212031716,4.64,61.29,0,0,488.62
12/8/2022 12:00,49.17380202,9.212031716,8.27,61.62,0.25,0.42,499.32
12/9/2022 12:00,49.17380202,9.212031716,7.13,66.22,3,0,547.72
12/10/2022 12:00,49.17380202,9.212031716,8.58,65.54,4.15,0,531.58
12/11/2022 12:00,49.17380202,9.212031716,9.45,66.91,2.84,0,518.57
12/12/2022 12:00,49.17380202,9.212031716,5.4,67.79,2.79,0,597.22
12/13/2022 12:00,49.17380202,9.212031716,8,65.97,5.68,0.46,558.78
12/14/2022 12:00,49.17380202,9.212031716,10.39,68.86,0,0,526.44
12/15/2022 12:00,49.17380202,9.212031716,12.47,66.8,2,0,515.37
12/16/2022 12:00,49.17380202,9.212031716,7.2,71.89,0,0,566.12
12/17/2022 12:00,49.17380202,9.212031716,,58.83,4.31,0,598.92
12/18/2022 12:00,49.17380202,9.212031716,10.63,70.07,3.22,0,611.93
12/19/2022 12:00,49.17380202,9.212031716,13.56,74.38,2.73,0,543.27
12/20/2022 12:00,49.17380202,9.212031716,5.87,74.95,8.75,1.67,630.23
12/21/2022 12:00,49.17380202,9.212031716,9.5,70.87,0.96,0,514.28
12/22/2022 12:00,49.17380202,9.212031716,4.79,68.68,3.28,0,595.66
12/23/2022 12:00,49.17380202,9.212031716,8.19,60.91,0.87,0,573.88
12/24/2022 12:00,49.17380202,9.212031716,7.61,70.15,2.93,0,638.97
12/25/2022 12:00,49.17380202,9.212031716,6.32,59.9,1.51,0,585.84
12/26/2022 12:00,49.17380202,9.212031716,9.77,73.46,2.03,0,592.39
12/27/2022 12:00,49.17380202,9.212031716,11.71,65.83,0,0,614.85
12/28/2022 12:00,49.17380202,9.212031716,9.34,70.33,0.17,0,648.2
12/29/2022 12:00,49.17380202,9.212031716,10.48,74.87,0.78,0,617.23
12/30/2022 12:00,49.17380202,9.212031716,7.97,74.61,3.73,0,635.93
12/31/2022 12:00,49.17380202,9.212031716,10.72,58.83,0.36,0,677.63
1/1/2023 12:00,49.17380202,9.212031716,9.8,76.38,3.82,0,602.14
1/2/2023 12:00,49.17380202,9.212031716,12.76,71.78,0.99,0,714.7
1/3/2023 12:00,49.17380202,9.212031716,10.02,73.98,0,0.27,664.86
1/4/2023 12:00,49.17380202,9.212031716,12.99,70.75,1.81,0,628.08
1/5/2023 12:00,49.17380202,9.212031716,10.45,67.7,2.92,0,589.78
1/6/2023 12:00,49.17380202,9.212031716,10.88,70.2,3.45,0,701.55
1/7/2023 12:00,49.17380202,9.212031716,12.3,75.97,0,0,673.18
1/8/2023 12:00,49.17380202,9.212031716,12.73,71.49,3.05,0.28,653.74
1/9/2023 12:00,49.17380202,9.212031716,9.82,74.23,1.11,0,707.01
1/10/2023 12:00,49.17380202,9.212031716,15.55,67.65,3.82,0,713.15
1/11/2023 12:00,49.17380202,9.212031716,14.48,65.75,0.11,0,607.47
1/12/2023 12:00,49.17380202,9.212031716,12.16,66.79,4.7,0,732.38
1/13/2023 12:00,49.17380202,9.212031716,14.4,73.49,2.49,0,653.71
1/14/2023 12:00,49.17380202,9.212031716,13.21,74.57,1.44,0,625.36
1/15/2023 12:00,49.17380202,9.212031716,13.65,71.35,4.93,0,676.65
1/16/2023 12:00,49.17380202,9.212031716,11.75,70.85,2.02,0,736.59
1/17/2023 12:00,49.17380202,9.212031716,13.78,66.34,1.57,0,783.85
1/18/2023 12:00,49.17380202,9.212031716,13.64,63.92,2.61,4.29,669.59
1/19/2023 12:00,49.17380202,9.212031716,16.07,73.76,3.39,0,643.26
1/20/2023 12:00,49.17380202,9.212031716,15.09,72.32,1.47,0,783.73
1/21/2023 12:00,49.17380202,9.212031716,11.84,80.01,5.02,0,804.65
1/22/2023 12:00,49.17380202,9.212031716,13.12,64.31,5.02,0,645.38
1/23/2023 12:00,49.17380202,9.212031716,15.73,66.36,,0,694.44
1/24/2023 12:00,49.17380202,9.212031716,15.04,81.51,2.53,0,784.03
1/25/2023 12:00,49.17380202,9.212031716,16.1,72.24,4.46,23.86,702.53
1/26/2023 12:00,49.17380202,9.212031716,17.66,73.17,2.45,0,727.18
1/27/2023 12:00,49.17380202,9.212031716,19.61,67.15,0.3,0.52,771.97
1/28/2023 12:00,49.17380202,9.212031716,17.42,65.92,2.13,0,736.02
1/29/2023 12:00,49.17380202,9.212031716,14.08,79.72,2.79,0,741.57
1/30/2023 12:00,49.17380202,9.212031716,14.48,67.19,0.08,0,797.22
1/31/2023 12:00,49.17380202,9.212031716,11.68,69.1,4.2,0,782.48
2/1/2023 12:00,49.17380202,9.212031716,15.26,65.56,1.38,0,773.34
2/2/2023 12:00,49.17380202,9.212031716,16.46,73.4,1.13,0,730.82
2/3/2023 12:00,49.17380202,9.212031716,14.84,78.14,4.19,0,683.51
2/4/2023 12:00,49.17380202,9.212031716,18.66,75.25,2.77,0,795.95
2/5/2023 12:00,49.17380202,9.212031716,17.17,79.73,2.9,0,759.24
2/6/2023 12:00,49.17380202,9.212031716,17.52,77.21,3.1,0,837.29
2/7/2023 12:00,49.17380202,9.212031716,17.79,80.67,3.32,0,808.15
2/8/2023 12:00,49.17380202,9.212031716,16.9,72.93,1.11,0,883.2
2/9/2023 12:00,49.17380202,9.212031716,16.57,78.79,3.44,0,752
2/10/2023 12:00,49.17380202,9.212031716,17.58,79.69,3.87,0,780.48
2/11/2023 12:00,49.17380202,9.212031716,17.25,78.61,1.97,20.64,819.35
2/12/2023 12:00,49.17380202,9.212031716,18.79,78.18,4.42,0,807.28
2/13/2023 12:00,49.17380202,9.212031716,19.5,82.12,0.88,0,780.21
2/14/2023 12:00,49.17380202,9.212031716,22.39,74.57,2.28,0,837.29
2/15/2023 12:00,49.17380202,9.212031716,15.67,86.34,4.25,0,786.78
2/16/2023 12:00,49.17380202,9.212031716,16.96,72,2.8,0,809.11
2/17/2023 12:00,49.17380202,9.212031716,17.42,80.6,3.18,0,869.94
2/18/2023 12:00,49.17380202,9.212031716,16.82,67.64,2.94,0,807.55
2/19/2023 12:00,49.17380202,9.212031716,14.48,81.05,3.63,0,821.63
2/20/2023 12:00,49.17380202,9.212031716,22.81,73.45,1.66,0,840.59
2/21/2023 12:00,49.17380202,9.212031716,20.32,76.3,3.9,0,794.72
2/22/2023 12:00,49.17380202,9.212031716,22.25,72.66,5.83,0,919.13
2/23/2023 12:00,49.17380202,9.212031716,18.52,75.15,0.92,0,814.91
2/24/2023 12:00,49.17380202,9.212031716,19.9,74.66,3.86,0,828.09
2/25/2023 12:00,49.17380202,9.212031716,19.62,71.95,4.27,0,826.34
2/26/2023 12:00,49.17380202,9.212031716,19.79,74.89,3.21,1.07,876.58
2/27/2023 12:00,49.17380202,9.212031716,18.3,73.42,2.26,0,854.92
2/28/2023 12:00,49.17380202,9.212031716,14.32,84.65,3.87,0,863.26
3/1/2023 12:00,49.17380202,9.212031716,19.58,79.33,4.3,0,850.18
3/2/2023 12:00,49.17380202,9.212031716,20.25,81.15,3.61,0,817.41
3/3/2023 12:00,49.17380202,9.212031716,21.81,82.67,2.67,0,872.88
3/4/2023 12:00,49.17380202,9.212031716,18.86,77.22,1,0,864.64
3/5/2023 12:00,49.17380202,9.212031716,20.22,70.63,,0,897.99
3/6/2023 12:00,49.17380202,9.212031716,19.55,76.82,2.15,0,832.19
3/7/2023 12:00,49.17380202,9.212031716,23.26,77.57,2.48,0,864.06
3/8/2023 12:00,49.17380202,9.212031716,23.66,74.65,3.44,0,944.54
3/9/2023 12:00,49.17380202,9.212031716,19.7,83.16,4.68,0.94,838.15
3/10/2023 12:00,49.17380202,9.212031716,19.38,87.45,5.41,0,880.9
3/11/2023 12:00,49.17380202,9.212031716,20.44,83.15,3.13,0,802.93
3/12/2023 12:00,49.17380202,9.212031716,20.65,84.6,3.65,0,876.18
3/13/2023 12:00,49.17380202,9.212031716,19.95,81.18,5.14,0,894.94
3/14/2023 12:00,49.17380202,9.212031716,19.65,73.77,1.27,0,915.51
3/15/2023 12:00,49.17380202,9.212031716,23.57,76.08,3.68,0,894.53
3/16/2023 12:00,49.17380202,9.212031716,21.35,82.44,,0,864.49
3/17/2023 12:00,49.17380202,9.212031716,18.62,75.7,2.4,0,844.57
3/18/2023 12:00,49.17380202,9.212031716,20.96,88.16,2.92,0,907.16
3/19/2023 12:00,49.17380202,9.212031716,20.98,74.89,2.48,0,876.76
3/20/2023 12:00,49.17380202,9.212031716,20.63,83.49,5.09,0,973.43
3/21/2023 12:00,49.17380202,9.212031716,18.56,81.8,5.39,2.19,876.71
3/22/2023 12:00,49.17380202,9.212031716,21.55,75.91,3.2,0,850.17
3/23/2023 12:00,49.17380202,9.212031716,24.34,72.03,4.31,0,880.59
3/24/2023 12:00,49.17380202,9.212031716,23.47,82.48,4.95,0,905.08
3/25/2023 12:00,49.17380202,9.212031716,19.4,79.11,4.4,0,874.83
3/26/2023 12:00,49.17380202,9.212031716,18.39,79.71,5.59,0,892.61
3/27/2023 12:00,49.17380202,9.212031716,19.49,82,3.02,0,924.74
3/28/2023 12:00,49.17380202,9.212031716,19.13,68.31,3.68,0,928.32
3/29/2023 12:00,49.17380202,9.212031716,17.18,78.34,5.48,0,856.92
3/30/2023 12:00,49.17380202,9.212031716,22.94,77.84,1.26,0,956.22
3/31/2023 12:00,49.17380202,9.212031716,19.87,78.99,5.32,0,933.45
4/1/2023 12:00,49.17380202,9.212031716,20.17,72.82,2.55,0,923.95
4/2/2023 12:00,49.17380202,9.212031716,19.74,77.48,0,0,884.46
4/3/2023 12:00,49.17380202,9.212031716,22.44,74.39,2.43,0,885.88
4/4/2023 12:00,49.17380202,9.212031716,22.26,77.31,4.93,0,915
4/5/2023 12:00,49.17380202,9.212031716,19.51,81.78,1.65,0,879.64
4/6/2023 12:00,49.17380202,9.212031716,18.33,86.68,3.79,0,875.65
4/7/2023 12:00,49.17380202,9.212031716,22.14,81.73,1.48,0,884.52
4/8/2023 12:00,49.17380202,9.212031716,22.86,72.6,3.73,5.14,891.44
4/9/2023 12:00,49.17380202,9.212031716,19.71,75.63,3.47,0,883.19
4/10/2023 12:00,49.17380202,9.212031716,21.62,81.3,5.38,0,907.95
4/11/2023 12:00,49.17380202,9.212031716,21.41,76.9,2.61,0.03,919.26
4/12/2023 12:00,49.17380202,9.212031716,15.28,85.5,1.04,0,927.26
4/13/2023 12:00,49.17380202,9.212031716,21.5,80.82,3.56,0,900.1
4/14/2023 12:00,49.17380202,9.212031716,19.94,76.3,2.92,0,888.69
4/15/2023 12:00,49.17380202,9.212031716,22.35,72.95,1.21,0,922.15
4/16/2023 12:00,49.17380202,9.212031716,19.9,76.21,1.8,0,872.82
4/17/2023 12:00,49.17380202,9.212031716,,80.96,2.68,0,857.18
4/18/2023 12:00,49.17380202,9.212031716,22.26,83.94,1.18,0,866.98
4/19/2023 12:00,49.17380202,9.212031716,19.27,71.74,6.22,0,872.63
4/20/2023 12:00,49.17380202,9.212031716,22.21,82.82,4.83,1.92,911.53
4/21/2023 12:00,49.17380202,9.212031716,21.53,83.27,3.79,0,845.91
4/22/2023 12:00,49.17380202,9.212031716,22.04,70.77,2.85,0,863.71
4/23/2023 12:00,49.17380202,9.212031716,18.86,83.23,2.12,0,869.92
4/24/2023 12:00,49.17380202,9.212031716,18.34,83.39,5.02,0,870.16
4/25/2023 12:00,49.17380202,9.212031716,18.58,83.3,4.72,5.88,899.13
4/26/2023 12:00,49.17380202,9.212031716,19.2,81.85,4.06,0,886.68
4/27/2023 12:00,49.17380202,9.212031716,19.98,82.98,4.94,0,791.88
4/28/2023 12:00,49.17380202,9.212031716,20.39,82.95,3.91,0,926.15
4/29/2023 12:00,49.17380202,9.212031716,19.08,72.21,2.24,0,886.42
4/30/2023 12:00,49.17380202,9.212031716,15.07,71.37,1.92,0,899.91
5/1/2023 12:00,49.17380202,9.212031716,19.08,70.13,2.54,0,850.34
5/2/2023 12:00,49.17380202,9.212031716,17.58,73.2,2.54,0,802.34
5/3/2023 12:00,49.17380202,9.212031716,22.12,80.57,2.51,1.42,856.32
5/4/2023 12:00,49.17380202,9.212031716,18.08,87.13,2.5,0,791.56
5/5/2023 12:00,49.17380202,9.212031716,19.08,80.68,1.56,2.09,910.42
5/6/2023 12:00,49.17380202,9.212031716,21.5,69.79,3.87,0,881.17
5/7/2023 12:00,49.17380202,9.212031716,17.79,78.23,2.08,0,855.06
5/8/2023 12:00,49.17380202,9.212031716,15.96,75.63,0.59,0,860.38
5/9/2023 12:00,49.17380202,9.212031716,18.24,66.63,2.13,0,883.99
5/10/2023 12:00,49.17380202,9.212031716,19.54,72.97,1.63,0,889.07
5/11/2023 12:00,49.17380202,9.212031716,17.02,82.53,0.11,0.05,808.62
5/12/2023 12:00,49.17380202,9.212031716,15.43,74.3,3.39,0,769.08
5/13/2023 12:00,49.17380202,9.212031716,18.14,77.64,1.49,0,777.71
5/14/2023 12:00,49.17380202,9.212031716,19.55,77.6,2.25,0,749.83
5/15/2023 12:00,49.17380202,9.212031716,18.57,79.35,1.62,0,850.66
5/16/2023 12:00,49.17380202,9.212031716,16.91,80.18,0.26,0,830.74
5/17/2023 12:00,49.17380202,9.212031716,18.72,81.7,2.96,0,838.27
5/18/2023 12:00,49.17380202,9.212031716,17.07,75.13,5.52,0,790.66
5/19/2023 12:00,49.17380202,9.212031716,17.58,73.84,4.13,0,739.41
5/20/2023 12:00,49.17380202,9.212031716,15.84,81.73,2.93,0.09,781.36
5/21/2023 12:00,49.17380202,9.212031716,17.67,83.05,2.02,0,763.81
5/22/2023 12:00,49.17380202,9.212031716,15.86,82.86,3.55,0,762.05
5/23/2023 12:00,49.17380202,9.212031716,17.67,81.32,1.34,0,821.73
5/24/2023 12:00,49.17380202,9.212031716,17.26,79.61,1.87,0,778.52
5/25/2023 12:00,49.17380202,9.212031716,16.67,76.39,5.3,0,833.38
5/26/2023 12:00,49.17380202,9.212031716,12.4,71.71,4.89,1.54,782.79
5/27/2023 12:00,49.17380202,9.212031716,20.37,73.65,3.32,0,793.24
5/28/2023 12:00,49.17380202,9.212031716,19.99,74.6,1.89,0,845.89
5/29/2023 12:00,49.17380202,9.212031716,14.45,77.1,3.21,0,756.16
5/30/2023 12:00,49.17380202,9.212031716,14.43,74.02,2.08,0,760.17
5/31/2023 12:00,49.17380202,9.212031716,18.72,73.68,3.25,0,751.38
6/1/2023 12:00,49.17380202,9.212031716,14.41,69.16,3.74,0,746.42
6/2/2023 12:00,49.17380202,9.212031716,13,77.56,0.67,0,728.8
6/3/2023 12:00,49.17380202,9.212031716,23.43,73.66,0.28,0,732.86
6/4/2023 12:00,49.17380202,9.212031716,15.94,70.04,2.61,0,769.72
6/5/2023 12:00,49.17380202,9.212031716,18.83,71.19,2.99,0,835.93
6/6/2023 12:00,49.17380202,9.212031716,19.73,67.35,2.34,1.09,785.64
6/7/2023 12:00,49.17380202,9.212031716,16.52,76.75,2.22,21.06,723.67
6/8/2023 12:00,49.17380202,9.212031716,15.86,70.91,1.53,0,798.62
6/9/2023 12:00,49.17380202,9.212031716,20.14,79.04,3.41,0,699.68
6/10/2023 12:00,49.17380202,9.212031716,16.72,71.67,4.14,0,737.84
6/11/2023 12:00,49.17380202,9.212031716,8.69,81.49,3.9,0,697.36
6/12/2023 12:00,49.17380202,9.212031716,11.6,79.23,1.72,0,723.45
6/13/2023 12:00,49.17380202,9.212031716,13.51,69.2,0.4,0,711.39
6/14/2023 12:00,49.17380202,9.212031716,12.81,82.54,1.6,0,744.57
6/15/2023 12:00,49.17380202,9.212031716,15.09,74.49,1.82,0,674.89
6/16/2023 12:00,49.17380202,9.212031716,14.08,69.97,4.34,,726.55
6/17/2023 12:00,49.17380202,9.212031716,10.89,75.34,0,0,686.13
6/18/2023 12:00,49.17380202,9.212031716,11.54,75.11,2.45,3.08,685.57
6/19/2023 12:00,49.17380202,9.212031716,12.23,69.19,1.52,0,684.11
6/20/2023 12:00,49.17380202,9.212031716,11.99,68.63,2.91,0,667.32
6/21/2023 12:00,49.17380202,9.212031716,16.75,67.85,0,0.02,578.71
6/22/2023 12:00,49.17380202,9.212031716,13.21,75.02,0.99,0,674.09
6/23/2023 12:00,49.17380202,9.212031716,11.8,68.13,0,0,661.05
6/24/2023 12:00,49.17380202,9.212031716,15.71,70.24,2.04,0,669.78
6/25/2023 12:00,49.17380202,9.212031716,14.91,79.92,3.61,0,639.29
6/26/2023 12:00,49.17380202,9.212031716,13.55,60.27,2.29,0,582.31
6/27/2023 12:00,49.17380202,9.212031716,11.36,69.13,3.02,0,604.66
6/28/2023 12:00,49.17380202,9.212031716,11.8,70.78,1.67,0,587.67
6/29/2023 12:00,49.17380202,9.212031716,11.14,61.84,0.37,0,607.18
6/30/2023 12:00,49.17380202,9.212031716,9.1,68.91,2.72,0,588.33
7/1/2023 12:00,49.17380202,9.212031716,12.52,73.76,1.26,0,609.25
7/2/2023 12:00,49.17380202,9.212031716,6.77,62.45,1.56,0,601.61
7/3/2023 12:00,49.17380202,9.212031716,6.18,70,0,0,525.3
7/4/2023 12:00,49.17380202,9.212031716,,68.04,1.6,1.01,622.37
7/5/2023 12:00,49.17380202,9.212031716,10.68,66.81,0,0.3,607.41
7/6/2023 12:00,49.17380202,9.212031716,11.17,76.51,,0,667.54
7/7/2023 12:00,49.17380202,9.212031716,10.15,65.01,4.42,0,647.39
7/8/2023 12:00,49.17380202,9.212031716,8.09,66.31,3.31,0,545.28
7/9/2023 12:00,49.17380202,9.212031716,4.18,68.68,1.11,0,614.84
7/10/2023 12:00,49.17380202,9.212031716,11.32,70.23,1.43,0,610.93
7/11/2023 12:00,49.17380202,9.212031716,4.61,78.94,2.93,0.28,610.23
7/12/2023 12:00,49.17380202,9.212031716,13.47,70.61,4.83,0,554.68
7/13/2023 12:00,49.17380202,9.212031716,7.15,65.78,2.4,0,595.73
7/14/2023 12:00,49.17380202,9.212031716,4.53,61.34,0,0,612.69
7/15/2023 12:00,49.17380202,9.212031716,10.8,73.84,1.73,0,560.4
7/16/2023 12:00,49.17380202,9.212031716,9.06,61.61,1.76,2.11,557.83
7/17/2023 12:00,49.17380202,9.212031716,10.11,69.86,2.5,0,522.03
7/18/2023 12:00,49.17380202,9.212031716,7.95,62.07,0.28,0,548.18
7/19/2023 12:00,49.17380202,9.212031716,11.88,66.46,0.28,0,552.25
7/20/2023 12:00,49.17380202,9.212031716,7.31,66.6,1.92,0,525.43
7/21/2023 12:00,49.17380202,9.212031716,3.2,65.14,0.91,0,516.32
7/22/2023 12:00,49.17380202,9.212031716,9.53,70.96,1.37,0,482.13
7/23/2023 12:00,49.17380202,9.212031716,5.81,68.82,0.71,0,509.01
7/24/2023 12:00,49.17380202,9.212031716,6.37,71.77,1.62,0,520.07
7/25/2023 12:00,49.17380202,9.212031716,10.22,59.22,3.48,0,487.4
7/26/2023 12:00,49.17380202,9.212031716,9.26,68.92,0,0,501.91
7/27/2023 12:00,49.17380202,9.212031716,10.13,54.48,1.69,0,506.87
7/28/2023 12:00,49.17380202,9.212031716,6.06,65.67,1.59,0,431.33
7/29/2023 12:00,49.17380202,9.212031716,8.6,67.81,0.98,0,585.19
7/30/2023 12:00,49.17380202,9.212031716,5.5,67.71,3.4,0,525.55
7/31/2023 12:00,49.17380202,9.212031716,6.36,68.43,0.85,0,461.23
8/1/2023 12:00,49.17380202,9.212031716,5.46,70.27,0,0,462.73
8/2/2023 12:00,49.17380202,9.212031716,4.3,64.4,1.06,0,483.96
8/3/2023 12:00,49.17380202,9.212031716,4.37,61.55,0,0,522.98
8/4/2023 12:00,49.17380202,9.212031716,4.91,64.29,1.4,,596.71
8/5/2023 12:00,49.17380202,9.212031716,6.61,65.29,2.33,0,504.44
8/6/2023 12:00,49.17380202,9.212031716,5.83,77.43,1.42,0,538.52
8/7/2023 12:00,49.17380202,9.212031716,6.6,67.86,0,0,429.92
8/8/2023 12:00,49.17380202,9.212031716,2.58,67.44,2.61,0,498.82
8/9/2023 12:00,49.17380202,9.212031716,5.52,67.97,0.33,0,491.74
8/10/2023 12:00,49.17380202,9.212031716,6.33,66.1,1.55,0,507.69
8/11/2023 12:00,49.17380202,9.212031716,9.16,70.17,0.49,0,534.92
8/12/2023 12:00,49.17380202,9.212031716,6.26,59.88,0.6,2.31,520.66
8/13/2023 12:00,49.17380202,9.212031716,4.21,57.59,0.67,0,492.46
8/14/2023 12:00,49.17380202,9.212031716,3.08,65.93,0.67,0,449.77
8/15/2023 12:00,49.17380202,9.212031716,6.2,60.54,0,0,446.22
8/16/2023 12:00,49.17380202,9.212031716,2.53,56.84,0,0,546.69
8/17/2023 12:00,49.17380202,9.212031716,4.37,66.66,1.64,0,430.23
8/18/2023 12:00,49.17380202,9.212031716,2.01,65.69,2.04,0,344.13
8/19/2023 12:00,49.17380202,9.212031716,5.4,69.48,0,0,464.19
8/20/2023 12:00,49.17380202,9.212031716,3.01,65.23,1.45,0,436.75
8/21/2023 12:00,49.17380202,9.212031716,3.69,63.98,0,0,348.94
8/22/2023 12:00,49.17380202,9.212031716,6.4,70.3,1.39,0,370.31
8/23/2023 12:00,49.17380202,9.212031716,2.08,72.18,0.46,0,408.52
8/24/2023 12:00,49.17380202,9.212031716,1.57,60.27,0.05,0,374.75
8/25/2023 12:00,49.17380202,9.212031716,1.04,64.56,0.73,0,463.8
8/26/2023 12:00,49.17380202,9.212031716,2.66,64.78,0.66,1.42,503.58
8/27/2023 12:00,49.17380202,9.212031716,3.22,66.32,4.84,0,400.14
8/28/2023 12:00,49.17380202,9.212031716,5.99,68.01,0,0,415.83
8/29/2023 12:00,49.17380202,9.212031716,3.31,59.59,4.15,0,462.21
8/30/2023 12:00,49.17380202,9.212031716,1.37,56.74,4.15,0.03,370.71
